Id,SalePrice
1875,199861.87233775642
1876,193705.29137333677
1877,213530.5901146183
1878,200126.15588649758
1879,121213.90618030075
1880,132502.3382430102
1881,253834.9338884798
1882,243774.47432726013
1883,185196.32426813306
1884,199177.92100344936
1885,235000.07372308077
1886,280372.7908984867
1887,218365.26404823404
1888,273994.3170792794
1889,169802.6468141331
1890,118070.40251887296
1891,140439.23468076717
1892,102666.85800003167
1893,125404.22460950799
1894,122818.72983720458
1895,130075.38302395784
1896,124021.3766405892
1897,110342.42608209331
1898,120296.93892028151
1899,145509.5188656804
1900,136006.02017714738
1901,144486.22295589236
1902,136164.59452769597
1903,198904.48558977724
1904,121631.73788589958
1905,180209.66382319824
1906,142074.14769650926
1907,205208.98184949503
1908,114837.71843505345
1909,139214.13225616358
1910,127664.59927698087
1911,188675.74485407284
1912,292272.20041652524
1913,147967.2190698437
1914,76376.58602397983
1915,282709.73645472905
1916,53046.823720270826
1917,244694.00000061467
1918,141880.29742732257
1919,182901.6568791751
1920,151690.9889276563
1921,391081.42096833145
1922,311943.8614639606
1923,228697.2124654715
1924,231473.731719686
1925,195461.93168265675
1926,376169.79315186857
1927,134053.60572645007
1928,163050.45782647264
1929,125793.90305569328
1930,129395.49196243349
1931,144868.45662940183
1932,136635.93770846864
1933,171709.7632077599
1934,180233.9470777494
1935,167205.0616739706
1936,185315.10258008513
1937,177394.5346490935
1938,172216.42779205868
1939,220590.49902878306
1940,177869.66600831773
1941,170697.18165180655
1942,183096.25449497582
1943,192920.5846516001
1944,314850.2477944475
1945,348012.9308823194
1946,130670.80283042135
1947,277540.59191506956
1948,159845.90608789906
1949,243122.42245588725
1950,184209.24976620375
1951,258997.47971342682
1952,220496.28014281503
1953,177598.24105452857
1954,175428.90879635647
1955,127878.75215702628
1956,351154.88183614344
1957,150138.03157261768
1958,304347.88237057056
1959,143938.6316001811
1960,113782.8272026039
1961,118441.20557592019
1962,108063.86651035499
1963,116762.22090017961
1964,114005.87861839157
1965,142632.74500089636
1966,136575.0117863874
1967,273573.37614765554
1968,415905.09889550146
1969,361387.7544230864
1970,377193.9018445428
1971,476694.17616394704
1972,360845.3149756648
1973,260366.9492658791
1974,310471.4945991371
1975,529504.2832752465
1976,268559.4675150652
1977,351719.98844490276
1978,329469.08161239704
1979,299956.09691675124
1980,184012.46281321708
1981,323697.18811374763
1982,205152.0540615403
1983,186469.40183563507
1984,170080.27219038483
1985,220927.17750177713
1986,217454.05017272788
1987,183552.1301915029
1988,180575.20380158548
1989,195891.1198757696
1990,213367.82148136653
1991,212477.82773738293
1992,219035.72781898594
1993,178868.16542867845
1994,238968.20575183458
1995,182779.57682939127
1996,252906.19394708716
1997,290201.8135073524
1998,316404.1238635139
1999,267784.11263079953
2000,301001.5973410904
2001,277875.78615673445
2002,241890.53654135956
2003,245170.27108734188
2004,275719.88282981206
2005,224732.91099006968
2006,207734.862839545
2007,244859.45978228105
2008,208885.2997868361
2009,191669.87063338747
2010,195121.49613728712
2011,139062.1718146273
2012,174887.68398178354
2013,177262.9040408753
2014,190286.65103112743
2015,197686.68585299776
2016,190563.2966987669
2017,195870.01783677543
2018,122012.03948499353
2019,140950.89159173888
2020,103662.15790641466
2021,99360.88321631381
2022,177093.96771339822
2023,140974.2234689885
2024,284461.94952602615
2025,353115.96312697296
2026,169472.90099044773
2027,155202.278033415
2028,142680.76563063156
2029,160168.21890491367
2030,259262.1286346265
2031,225888.59596093465
2032,237269.35916466895
2033,245939.7097197208
2034,171179.3845958722
2035,213435.25068170726
2036,200436.71312286664
2037,207786.60598059493
2038,307113.4533278971
2039,192551.3823053257
2040,285425.3269611091
2041,283000.20204471337
2042,199854.56662540697
2043,177084.0124509143
2044,176831.82001826103
2045,209506.79746263972
2046,150666.38442216298
2047,142312.7236620152
2048,142405.89966693416
2049,147660.51224863864
2050,165534.74508524843
2051,105513.90599216292
2052,115464.70490732022
2053,151275.88932459947
2054,101513.6651715379
2055,152177.13764889978
2056,145782.71133749257
2057,117686.63216800592
2058,214120.60644177656
2059,130454.77722118514
2060,178185.4966678238
2061,178805.48201746933
2062,123332.70640067964
2063,111997.71735441535
2064,132415.06044152984
2065,108819.39132682073
2066,159827.6186885551
2067,113762.90185071116
2068,149000.22082578487
2069,78921.40406340997
2070,106143.773722051
2071,100878.59868041686
2072,132290.43213933596
2073,139804.27220349884
2074,192519.64856424904
2075,141434.06435094326
2076,110672.73545481045
2077,151593.51899902755
2078,118535.5991609984
2079,132821.80548453983
2080,117488.9431749715
2081,123334.67870335715
2082,109108.29360223924
2083,133525.181821587
2084,105863.12323954486
2085,119659.65188822444
2086,109931.95314523633
2087,129036.96600020284
2088,102753.95421815485
2089,90734.725970898
2090,128785.96731296169
2091,105379.28972004181
2092,122461.28193106547
2093,112712.49713007899
2094,111274.52084014611
2095,145518.52126021072
2096,81958.88220080163
2097,100845.33059467457
2098,139328.7781010042
2099,59205.40143107182
2100,72585.36746775822
2101,106097.13986584588
2102,137115.12122020367
2103,102363.14885977178
2104,146251.6882900367
2105,128388.93741065523
2106,63345.070304868044
2107,192921.9439681645
2108,114824.48277626304
2109,109650.56409836392
2110,125062.36200404799
2111,141246.60519956623
2112,123134.79271080502
2113,123537.42919535765
2114,127706.83516425628
2115,157896.53616606654
2116,115338.00018249365
2117,139689.1936220068
2118,121165.81512675999
2119,117225.57913145234
2120,120805.94120563782
2121,99680.50356151853
2122,111277.70610642617
2123,81705.11588864823
2124,146840.53543121874
2125,135244.28031313373
2126,141086.10732398822
2127,163412.88334058278
2128,126035.77904504097
2129,91777.41161145356
2130,123184.42261829236
2131,143714.093783887
2132,110938.80429469577
2133,124468.84497811954
2134,119944.80739687402
2135,102654.15867001862
2136,71498.80411123266
2137,100489.83874927543
2138,130942.48922570894
2139,146155.32801054377
2140,142915.52489268765
2141,158082.04941046226
2142,124089.70140542371
2143,142195.940489488
2144,121101.54026447736
2145,144267.21767861804
2146,154945.89446279447
2147,139991.29433044474
2148,127374.7359238663
2149,153301.7021522893
2150,205813.22465951322
2151,115553.49529135265
2152,167297.28023091372
2153,177032.54483519803
2154,99403.18790365595
2155,145166.53156297686
2156,278887.916266377
2157,241227.96583195537
2158,226528.4195588514
2159,214687.6693174441
2160,183294.07567669183
2161,236775.28638856224
2162,388512.6097930037
2163,361161.08124561113
2164,241976.12769189605
2165,189136.27139981138
2166,153359.60151419495
2167,216904.03058639937
2168,198037.01552271761
2169,193444.23800126594
2170,215067.51299111452
2171,153261.33371678204
2172,124546.66679061431
2173,157883.19793420506
2174,225387.69223259142
2175,291112.7724783272
2176,291499.8874997899
2177,231947.51402918308
2178,213126.28490878662
2179,140998.09376859656
2180,207307.09564801902
2181,186111.11946476588
2182,217058.86171279236
2183,187165.96181984898
2184,117271.47524122159
2185,124862.88116236245
2186,151992.06754862337
2187,154909.49939249587
2188,157367.19667473843
2189,308679.8485363205
2190,68834.16606663229
2191,74124.45441497036
2192,84223.62757997
2193,104325.5092098459
2194,98682.02283914035
2195,111884.8399260834
2196,104402.59605215956
2197,121219.87271760337
2198,154165.49900723042
2199,169708.3174551151
2200,128771.95699352086
2201,127898.23817228514
2202,188846.62231824937
2203,124612.58405073035
2204,159794.93116188102
2205,109623.66817832092
2206,123351.35973204733
2207,177044.4410783504
2208,233990.00486390427
2209,202500.70990280632
2210,122225.45542007958
2211,116027.7773036276
2212,128296.40696954654
2213,103410.52359788517
2214,145520.96598945188
2215,104974.48177879135
2216,148036.80137929847
2217,71332.14005437556
2218,98453.35728897447
2219,89159.08190842338
2220,89094.07714706133
2221,284874.70096353965
2222,256188.88464561195
2223,283619.52299575263
2224,208140.98647642185
2225,115413.70731125573
2226,192807.05002639888
2227,201627.1503796111
2228,263451.55452208535
2229,257866.79413909107
2230,143660.35126461732
2231,212615.68528359907
2232,178539.4103391747
2233,177720.75142054615
2234,247613.99255102663
2235,226402.61652524868
2236,272459.2687460579
2237,336741.1159223871
2238,197919.02959340898
2239,110554.47772970813
2240,159718.64464607416
2241,162040.15608900684
2242,129070.23832350617
2243,133617.34859049364
2244,115758.73609232977
2245,108018.78834804286
2246,140852.57157921145
2247,123938.41266075475
2248,121497.1566420582
2249,126742.66368390905
2250,128414.0796815552
2251,97047.461006897
2252,177852.8144974574
2253,154015.50926934028
2254,171168.39838055221
2255,181061.7852485723
2256,176212.86331341742
2257,210144.23767934166
2258,163401.25554200646
2259,174654.34973710243
2260,136733.29862253895
2261,168479.67914423716
2262,188719.77260545435
2263,344533.8727034632
2264,501247.7478635105
2265,162750.1284654901
2266,259112.04006748585
2267,349704.2502583476
2268,400997.0751170605
2269,147452.81765402533
2270,196386.91500049375
2271,219312.90986195637
2272,222946.7687705145
2273,167330.93394575204
2274,181677.32748187956
2275,169841.79732013698
2276,192516.49419068778
2277,189862.76888896755
2278,138904.2001238928
2279,125450.88775048211
2280,110610.50337178906
2281,169563.7384108265
2282,184860.1254630272
2283,116442.07525101441
2284,123156.83598581344
2285,136367.54046233164
2286,122699.14556833604
2287,341811.93549955543
2288,253836.28270086407
2289,348216.4314871486
2290,441114.5708541127
2291,306594.2590271551
2292,418031.6068324678
2293,478130.36494975875
2294,362032.34992527764
2295,492612.05261140515
2296,272361.6106687731
2297,317912.46540096105
2298,321406.76573460747
2299,353664.9179624363
2300,314397.87792118976
2301,281102.14755136543
2302,245925.40206901
2303,233753.06113062613
2304,240271.70325093003
2305,192220.59392538774
2306,188317.30570079602
2307,192849.63375760522
2308,205911.80984607234
2309,262084.3498392836
2310,193670.28222320357
2311,199667.01420334505
2312,182562.91972215354
2313,177940.7882723165
2314,176784.77339125556
2315,183098.82433071468
2316,197066.36284956193
2317,196920.48967366567
2318,183475.26420208908
2319,183552.411252294
2320,185211.305880149
2321,234988.08172374388
2322,189355.11598415242
2323,181494.91241891205
2324,182808.4653607549
2325,215225.58664018183
2326,177041.55920492893
2327,203302.58856765315
2328,223234.28068170729
2329,189391.99254724948
2330,181657.83340449643
2331,359662.7694296972
2332,380675.3256147196
2333,319403.364416016
2334,242310.07544166775
2335,261807.29390609104
2336,304919.45923542365
2337,196420.1651118591
2338,262719.6270048905
2339,210038.4512775191
2340,406003.46024093556
2341,225036.5066892309
2342,229653.67079101008
2343,223375.66704535042
2344,209222.125442041
2345,225003.29446829023
2346,203723.86982502934
2347,193839.65376538638
2348,234177.78699047212
2349,176912.45900722724
2350,302094.4140027796
2351,250230.84307854908
2352,248759.77087228658
2353,242188.09107740197
2354,135120.16139057177
2355,140773.81196850562
2356,159218.9560081231
2357,194949.8174899954
2358,195799.43306725868
2359,128374.60880943686
2360,116987.74520313797
2361,143896.19380826468
2362,275227.3928356509
2363,140790.50567422446
2364,161114.41176710618
2365,218357.70892712503
2366,186547.68363080468
2367,210497.17484529444
2368,204815.29620615597
2369,206885.73222738493
2370,164007.26158195353
2371,163315.64520394284
2372,191696.87461109424
2373,280246.09914293495
2374,311989.9616123968
2375,218017.45773559582
2376,301887.6799167816
2377,347448.53648089484
2378,146874.30496618157
2379,215619.6136066282
2380,157964.07076177053
2381,179475.78833166303
2382,208487.57596098783
2383,202008.6897428505
2384,246370.89043650427
2385,167184.6827293202
2386,135543.32550682648
2387,132230.7003892652
2388,100303.66046768977
2389,117980.63073654295
2390,136610.45847302963
2391,138701.91200099097
2392,110761.68149156633
2393,171131.02274415188
2394,133571.85775698934
2395,202801.54484331663
2396,139251.7911973247
2397,213821.66091288143
2398,124968.92005905793
2399,68600.92603827173
2400,68616.0167347378
2401,120667.76495626244
2402,133389.33746826017
2403,144295.95000976208
2404,151629.64774840645
2405,158258.47314017892
2406,140393.36762961763
2407,132507.16885661395
2408,146117.60821643932
2409,119118.4946371304
2410,179571.264022062
2411,111230.00831896559
2412,152954.04135492735
2413,122176.53196984215
2414,140127.90799092603
2415,135411.43250657176
2416,115629.9022577351
2417,128049.0202630994
2418,129354.88418120408
2419,124389.55538053173
2420,119982.2027948709
2421,136937.604879706
2422,109171.39397687983
2423,111907.54112454908
2424,152227.89340055696
2425,197459.52382383094
2426,128052.77523443276
2427,118895.64967128269
2428,177204.3512101544
2429,110464.75013788343
2430,133342.81637405805
2431,109988.21484840321
2432,143223.1036043857
2433,136397.52071904726
2434,131250.1250774365
2435,147728.5118551252
2436,110601.77239215944
2437,107830.99187415092
2438,123497.38084768607
2439,113551.50504098792
2440,120024.2141163157
2441,102989.00000329943
2442,103303.7130413265
2443,127342.18910502044
2444,132474.0640253375
2445,90817.66255583125
2446,134722.64009931416
2447,171872.22569391987
2448,122164.74436747619
2449,114287.12457805431
2450,144737.77019217663
2451,128673.61204472132
2452,177903.28418377723
2453,94300.8483827229
2454,122354.1718325477
2455,112505.03753434542
2456,136425.8101101552
2457,129208.2772764756
2458,128238.11544910278
2459,108499.97941590633
2460,133081.75328589082
2461,120575.49738596258
2462,130294.8352710158
2463,121209.83305132543
2464,174730.07828667562
2465,132026.5950527211
2466,115628.47208267626
2467,138798.69606893422
2468,81495.63855675349
2469,77080.7143467759
2470,198577.25041926705
2471,211007.68794045766
2472,147598.75003668258
2473,115910.18684538783
2474,81913.25359928168
2475,218477.79527785786
2476,109555.26560859018
2477,123565.08486212308
2478,152549.46292881525
2479,102407.91423183362
2480,147523.20950894646
2481,123302.86101869716
2482,131540.79312041093
2483,111001.32482540683
2484,118905.04423862226
2485,126953.92463711681
2486,149131.06982759968
2487,188574.34262856178
2488,161855.40311211025
2489,150152.25896071727
2490,145666.32613092384
2491,92430.32345784694
2492,189558.47645617952
2493,147267.60874768512
2494,141496.1673991591
2495,83657.47121379338
2496,235718.41063343338
2497,152855.68777776507
2498,109542.8546379453
2499,83936.96026788284
2500,121909.57560610681
2501,140196.1239144783
2502,138045.69918984373
2503,96026.28179454623
2504,177873.0917242589
2505,215341.65065360774
2506,250122.59012382582
2507,298515.5069360633
2508,251217.38625245617
2509,214593.48097561282
2510,212997.27289466606
2511,175781.62014374358
2512,199693.0765793245
2513,229197.697996717
2514,248439.34140888584
2515,141359.48216860552
2516,172928.5833373902
2517,138782.72405096443
2518,151596.75246367956
2519,217867.0767908075
2520,208377.81289495324
2521,189181.9459987011
2522,226226.42362583906
2523,125120.68502131249
2524,133031.03876437328
2525,143169.36896093906
2526,135165.45681116724
2527,116538.06602878899
2528,125795.59826262793
2529,131326.52047501976
2530,125022.40594346989
2531,246457.8585841114
2532,224500.33539470818
2533,197346.7951937091
2534,229408.35833884863
2535,299848.7865334811
2536,228987.54156458133
2537,222373.77074540552
2538,186357.43567711097
2539,190360.73323186487
2540,181661.16466730583
2541,179680.2696233478
2542,165836.83378207526
2543,121388.03713243964
2544,113631.62595577848
2545,120477.06092270448
2546,125813.58207962051
2547,138468.0839920651
2548,156279.14564171367
2549,158033.6119548717
2550,1763043.4972174682
2551,141496.73058311015
2552,136610.24580467973
2553,75541.35141033777
2554,82250.58180115405
2555,123221.73301432464
2556,100135.27804221575
2557,104905.58966394034
2558,139938.27788618862
2559,120328.81023076466
2560,134035.7008077358
2561,133729.23782521815
2562,111137.25364581353
2563,125104.10828468166
2564,175474.91760678342
2565,119523.87717646481
2566,145744.3323235516
2567,124123.76635868764
2568,171482.35396821384
2569,200162.9648504019
2570,120715.87407696007
2571,171286.51988613547
2572,152409.4529783774
2573,216022.32566580139
2574,240541.44697162526
2575,133016.24537122337
2576,115504.12773687596
2577,146870.12042405037
2578,93005.63161538035
2579,63737.811217464856
2580,107864.50391425165
2581,128121.29773786961
2582,136415.41217593173
2583,264531.51938108227
2584,186837.93107373736
2585,192682.84319545882
2586,221009.10615545834
2587,199717.19979073148
2588,136311.3674884189
2589,155105.09341076502
2590,213199.3484282368
2591,224384.30098989484
2592,219279.56141144282
2593,236346.16831121503
2594,176696.85011334342
2595,197810.4728285581
2596,303356.3780852744
2597,189288.6816697038
2598,284184.88734046003
2599,339768.26815552666
2600,139292.68370997367
2601,143119.87138415422
2602,95762.09508649514
2603,106169.1445013079
2604,96066.99571225964
2605,97982.9157749284
2606,148652.42356423856
2607,219645.2861335629
2608,188093.43551386078
2609,177078.03242181428
2610,107142.9700549574
2611,112509.05722312645
2612,162646.73644896166
2613,131697.33622012855
2614,118894.53115918506
2615,152401.88976565216
2616,148395.84183014304
2617,188575.49888253526
2618,186817.12324469836
2619,199510.660640232
2620,184616.25765089795
2621,170869.51748837344
2622,179432.60218463416
2623,239070.0796297076
2624,306621.05111809936
2625,288704.65231798845
2626,177226.14735985256
2627,149400.03479184146
2628,414602.35343363276
2629,483514.04876010993
2630,324436.9550046392
2631,465471.02299339144
2632,391629.55096227233
2633,269748.29066227656
2634,400455.61072823615
2635,160143.86460423542
2636,179134.81114723562
2637,174378.8747874986
2638,274145.5562204059
2639,183157.25338540855
2640,152266.46094359166
2641,104650.92363073591
2642,188983.07870171807
2643,111611.08545999505
2644,124877.91637139654
2645,119823.06731245274
2646,106144.64931697786
2647,116771.57364741474
2648,144478.76513766433
2649,146229.3837199204
2650,133400.44747269462
2651,140103.50962721408
2652,385815.07523233804
2653,238349.97335866813
2654,240883.2230788323
2655,398466.10456471296
2656,310101.6321896653
2657,344922.51028006437
2658,289378.44156963757
2659,281643.4422933848
2660,348703.3074955557
2661,335977.9392955237
2662,350406.327248591
2663,281585.42714320647
2664,249624.12150930104
2665,291630.3620033083
2666,259679.48122723203
2667,181915.10672529138
2668,187988.63814800011
2669,187108.4711104559
2670,281417.6044814866
2671,191326.1919201489
2672,194991.25765204264
2673,204596.87376027013
2674,207862.1582078512
2675,167333.23745061102
2676,197596.89518728454
2677,202307.85688465612
2678,254429.91840590062
2679,265117.05459202104
2680,269751.26388111326
2681,400957.1049395108
2682,318329.55645510746
2683,528490.3619495906
2684,303313.37246568117
2685,327956.7775740173
2686,245609.70132024595
2687,301656.9811261716
2688,215566.4940511281
2689,196460.46781264042
2690,453314.796247881
2691,185947.09703011106
2692,135465.1273490853
2693,206027.25369693103
2694,140588.06369099568
2695,196339.55638987257
2696,188097.3089906379
2697,185492.87313339073
2698,205511.6294562262
2699,172427.60250657686
2700,150919.2620695929
2701,163299.43553972867
2702,119940.73376784631
2703,131780.9308916628
2704,135211.98015488012
2705,117227.55558625102
2706,118590.21272581484
2707,127400.43915482139
2708,125765.06680587072
2709,97272.89493786031
2710,123566.68547230784
2711,308452.0828273528
2712,390346.9970188695
2713,164405.61800872703
2714,153235.0759785923
2715,163744.3934523568
2716,151829.70950529768
2717,198196.1284592071
2718,219224.19640939758
2719,165231.99312330713
2720,183046.45990050357
2721,133380.5786678594
2722,169105.95714577564
2723,145523.95185533076
2724,127784.57939799652
2725,128286.77439701183
2726,146548.0065503224
2727,172504.99040146498
2728,175095.74421254013
2729,144696.0719400494
2730,143517.6899292066
2731,128706.85105386935
2732,120973.17577448451
2733,150876.46560796822
2734,141625.32619373008
